"ItemId","ShareId","ItemType","FullPath","RelativePath","Depth","Owner","InheritanceEnabled","InheritanceBrokenAt"
"3913ea7194f2419aa1bf0ee09dbbd36d","share-WINSERVER-SSEnt0014","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0014","","0","BUILTIN\Administrators","True",""
"3fe2dde44c6a4ca29f0d77641ea6d187","share-WINSERVER-SSEnt0015","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0015","","0","BUILTIN\Administrators","True",""
"c06a0b2af4fc4106a324d9a2cc94ccfd","share-WINSERVER-SSEnt0016","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0016","","0","BUILTIN\Administrators","True",""
"f5794f62993c4c3eb23349510f97ada4","share-WINSERVER-SSEnt0017","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0017","","0","BUILTIN\Administrators","True",""
"2855f595e36f4aee88e20973dc0b7b6b","share-WINSERVER-SSEnt0018","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0018","","0","BUILTIN\Administrators","True",""
"729ac73be6b8426f984e150d7c461821","share-WINSERVER-SSEnt0019","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0019","","0","BUILTIN\Administrators","True",""
"603c901216314f049c10ae84ca4afbfc","share-WINSERVER-SSEnt0020","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0020","","0","BUILTIN\Administrators","True",""
"5ca4a51bb2e142708e1efdb7d34fac28","share-WINSERVER-SSEnt0021","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0021","","0","BUILTIN\Administrators","True",""
"c67d713585a640ac8f2d3f10e4063f48","share-WINSERVER-SSEnt0022","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0022","","0","BUILTIN\Administrators","True",""
"aa5b075b9538404d987aea66df77202f","share-WINSERVER-SSEnt0023","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0023","","0","BUILTIN\Administrators","True",""
"375fa8cf5b9e41a0b819537d5aadd305","share-WINSERVER-SSEnt0024","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0024","","0","BUILTIN\Administrators","True",""
"0d1d2c693d27405b9806ce386f8f1beb","share-WINSERVER-SSEnt0025","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0025","","0","BUILTIN\Administrators","True",""
"c8d260a62eaa47f791644685dd5647c4","share-WINSERVER-SSEnt0026","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0026","","0","BUILTIN\Administrators","True",""
"ed80819410904f1baf12137214ffa341","share-WINSERVER-SSEnt0027","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0027","","0","BUILTIN\Administrators","True",""
"e5cadd5dbe3a48ab9384ff9aa7d9f332","share-WINSERVER-SSEnt0028","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0028","","0","BUILTIN\Administrators","True",""
"bc154a252f884debb417f8c4339dfac1","share-WINSERVER-SSEnt0029","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0029","","0","BUILTIN\Administrators","True",""
"f962f6ec44ce43c59ddabe94c25b2825","share-WINSERVER-SSEnt0030","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0030","","0","BUILTIN\Administrators","True",""
"91571f379bb648fca7334ff3debcb938","share-WINSERVER-SSEnt0031","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0031","","0","BUILTIN\Administrators","True",""
"8a239d23eac94ca5a7266328182ff482","share-WINSERVER-SSEnt0032","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0032","","0","BUILTIN\Administrators","True",""
"6ba40eafd9474885964accfdeaa2da64","share-WINSERVER-SSEnt0033","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0033","","0","BUILTIN\Administrators","True",""
"2411f1869fb147a8837e3ed4445db128","share-WINSERVER-SSEnt0034","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0034","","0","BUILTIN\Administrators","True",""
"684d3bde78f54f55bf8dc35b8894bddf","share-WINSERVER-SSEnt0035","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0035","","0","BUILTIN\Administrators","True",""
"c60afb9edaed4ff38dfe40aec264efc4","share-WINSERVER-SSEnt0036","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0036","","0","BUILTIN\Administrators","True",""
"074c121f68114cae902c0b054e801c50","share-WINSERVER-SSEnt0037","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0037","","0","BUILTIN\Administrators","True",""
"9cde8c7967c54e7db410461df3d02326","share-WINSERVER-SSEnt0038","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0038","","0","BUILTIN\Administrators","True",""
"4bd19a55f7f446a881467ed43ad5a9d3","share-WINSERVER-SSEnt0039","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0039","","0","BUILTIN\Administrators","True",""
"85cdc4eb73294874bd26254931f5e066","share-WINSERVER-SSEnt0040","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0040","","0","BUILTIN\Administrators","True",""
"d494a0fc62604874ad20da5e0e24c96f","share-WINSERVER-SSEnt0041","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0041","","0","BUILTIN\Administrators","True",""
"31a5ad1535f6492a86cfb309c75cc046","share-WINSERVER-SSEnt0042","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0042","","0","BUILTIN\Administrators","True",""
"8117a19255fb4ee0bfbee740a411cd1e","share-WINSERVER-SSEnt0043","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0043","","0","BUILTIN\Administrators","True",""
"924934aeb9874ca381daf22a41bca80a","share-WINSERVER-SSEnt0044","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0044","","0","BUILTIN\Administrators","True",""
"ec9e51d8c1fa48c4b9687397a9567e6d","share-WINSERVER-SSEnt0045","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0045","","0","BUILTIN\Administrators","True",""
"9bf12fb17f4247c3b712555bbfa2d61f","share-WINSERVER-SSEnt0046","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0046","","0","BUILTIN\Administrators","True",""
"f9acc5f8cd9e4dd9b22888ea6637774f","share-WINSERVER-SSEnt0047","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0047","","0","BUILTIN\Administrators","True",""
"8c7938251061400487056069ce4cb42e","share-WINSERVER-SSEnt0048","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0048","","0","BUILTIN\Administrators","True",""
"0d270e76263c4d8789c179f67b270ac9","share-WINSERVER-SSEnt0049","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0049","","0","BUILTIN\Administrators","True",""
"a6f51692ddcd459b9c434fca31b11b54","share-WINSERVER-SSEnt0050","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0050","","0","BUILTIN\Administrators","True",""
"73e8136e35a64563be13fa4add387534","share-WINSERVER-SSEnt0051","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0051","","0","BUILTIN\Administrators","True",""
"9d21256b11374acc8e9ed773feb46879","share-WINSERVER-SSEnt0052","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0052","","0","BUILTIN\Administrators","True",""
"d0707d34a5a644c1a4275c61737818eb","share-WINSERVER-SSEnt0053","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0053","","0","BUILTIN\Administrators","True",""
"ee090f44827e42b0a7ef2026d4150b37","share-WINSERVER-SSEnt0054","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0054","","0","BUILTIN\Administrators","True",""
"d73b04a540274316826317896a4f68b1","share-WINSERVER-SSEnt0055","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0055","","0","BUILTIN\Administrators","True",""
"400013eedfc044b8bb21a14ca636fc11","share-WINSERVER-SSEnt0056","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0056","","0","BUILTIN\Administrators","True",""
"1265ebacb4fb4af9b191c41e31eba049","share-WINSERVER-SSEnt0057","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0057","","0","BUILTIN\Administrators","True",""
"34f904c06d43477891ff0c8e7b7a55da","share-WINSERVER-SSEnt0058","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0058","","0","BUILTIN\Administrators","True",""
"65e57a0d87b845c89bb77de66c456497","share-WINSERVER-SSEnt0059","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0059","","0","BUILTIN\Administrators","True",""
"452530dec3f44aada348b616825ce371","share-WINSERVER-SSEnt0060","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0060","","0","BUILTIN\Administrators","True",""
"4ab31c30201d4edcba71b04b27eef5c2","share-WINSERVER-SSEnt0061","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0061","","0","BUILTIN\Administrators","True",""
"25e1afa8d397441f8590c95f6a486335","share-WINSERVER-SSEnt0062","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0062","","0","BUILTIN\Administrators","True",""
"df915d0d8c7b42e29fd7adee6a6040e5","share-WINSERVER-SSEnt0063","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0063","","0","BUILTIN\Administrators","True",""
"082ab55141534240b8346e6caed27775","share-WINSERVER-SSEnt0064","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0064","","0","BUILTIN\Administrators","True",""
"06aad71b92654e06ba1ee74b5953eb3d","share-WINSERVER-SSEnt0065","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0065","","0","BUILTIN\Administrators","True",""
"4a64f0698f81483f998be31a23f6817e","share-WINSERVER-SSEnt0066","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0066","","0","BUILTIN\Administrators","True",""
"c49486b0cd65494ba25b94f1647bb157","share-WINSERVER-SSEnt0067","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0067","","0","BUILTIN\Administrators","True",""
"4a28ae6535d44bf8aba8b95ca4681626","share-WINSERVER-SSEnt0068","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0068","","0","BUILTIN\Administrators","True",""
"d77327d3834c4e67973c98c169d7a552","share-WINSERVER-SSEnt0069","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0069","","0","BUILTIN\Administrators","True",""
"e32c4eab82f74c5ebb94c2f57bc8e767","share-WINSERVER-SSEnt0070","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0070","","0","BUILTIN\Administrators","True",""
"d356801fd5ea4861b5e30d607e01b355","share-WINSERVER-SSEnt0071","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0071","","0","BUILTIN\Administrators","True",""
"0209084ef6b94a18aeaad8849b392ac2","share-WINSERVER-SSEnt0072","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0072","","0","BUILTIN\Administrators","True",""
"0e4bc2c8cb0a454db40a582677c46101","share-WINSERVER-SSEnt0073","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0073","","0","BUILTIN\Administrators","True",""
"58023038648a4b9da47a6fc40bca5136","share-WINSERVER-SSEnt0074","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0074","","0","BUILTIN\Administrators","True",""
"4d21e0f1b5e44dc5adb8c55ef93f1d73","share-WINSERVER-SSEnt0075","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0075","","0","BUILTIN\Administrators","True",""
"c6d8b64afe354b29b319e656857c13e9","share-WINSERVER-SSEnt0076","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0076","","0","BUILTIN\Administrators","True",""
"f0b6529d2d2541d3bc6b50ea288cb26e","share-WINSERVER-SSEnt0077","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0077","","0","BUILTIN\Administrators","True",""
"8360cdcf4b7449f298b75fb300772ab4","share-WINSERVER-SSEnt0078","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0078","","0","BUILTIN\Administrators","True",""
"0dcde36ca2724a68ae20bc94b968688e","share-WINSERVER-SSEnt0079","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0079","","0","BUILTIN\Administrators","True",""
"85e15219eea44998bd9628338c0ae03b","share-WINSERVER-SSEnt0080","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0080","","0","BUILTIN\Administrators","True",""
"7fcc3a4c9da34f5f823119780d75cbe0","share-WINSERVER-SSEnt0081","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0081","","0","BUILTIN\Administrators","True",""
"981c58cefbaa4b0fb0cab981a4bde16a","share-WINSERVER-SSEnt0082","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0082","","0","BUILTIN\Administrators","True",""
"12742af41c5d40de83cbf784120c3e47","share-WINSERVER-SSEnt0083","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0083","","0","BUILTIN\Administrators","True",""
"5bcf39bd6087411ba483dbd7440b86ea","share-WINSERVER-SSEnt0084","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0084","","0","BUILTIN\Administrators","True",""
"81dd949eeb824a678c9361a6274d48d4","share-WINSERVER-SSEnt0085","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0085","","0","BUILTIN\Administrators","True",""
"83e1ac968cbc481990f028475b9ea157","share-WINSERVER-SSEnt0086","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0086","","0","BUILTIN\Administrators","True",""
"4585359d2746479384c19005c50236a9","share-WINSERVER-SSEnt0087","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0087","","0","BUILTIN\Administrators","True",""
"40feaac5f8ba40e891a5a548b406735d","share-WINSERVER-SSEnt0088","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0088","","0","BUILTIN\Administrators","True",""
"33a3a096f97b4d41bda2555562a64e41","share-WINSERVER-SSEnt0089","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0089","","0","BUILTIN\Administrators","True",""
"0658e2f116684adba78ee5a61da2e477","share-WINSERVER-SSEnt0090","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0090","","0","BUILTIN\Administrators","True",""
"1fd1cc6cb95f4354829824dc48340101","share-WINSERVER-SSEnt0091","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0091","","0","BUILTIN\Administrators","True",""
"f8bcdba9dd5c47a8b69772d52eccdd70","share-WINSERVER-SSEnt0092","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0092","","0","BUILTIN\Administrators","True",""
"d5a0129bcb0645c096405ad9d55c45a6","share-WINSERVER-SSEnt0093","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0093","","0","BUILTIN\Administrators","True",""
"7f242af488654cf6bc7463167aa1070e","share-WINSERVER-SSEnt0094","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0094","","0","BUILTIN\Administrators","True",""
"b9cba49ed7554f26ac4ced1dc1403bd5","share-WINSERVER-SSEnt0095","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0095","","0","BUILTIN\Administrators","True",""
"6f82f44635d5418e9b4d679514169980","share-WINSERVER-SSEnt0096","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0096","","0","BUILTIN\Administrators","True",""
"56a79e68ede84a0b9e4a2d3565887836","share-WINSERVER-SSEnt0097","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0097","","0","BUILTIN\Administrators","True",""
"9c95899277f94924a468278c3d9dc202","share-WINSERVER-SSEnt0098","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0098","","0","BUILTIN\Administrators","True",""
"f12bfa6500b24359b9db7f1228e8a6c9","share-WINSERVER-SSEnt0099","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0099","","0","BUILTIN\Administrators","True",""
"999150c7201e4d678d2b796fdc05eb56","share-WINSERVER-SSEnt0100","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0100","","0","BUILTIN\Administrators","True",""
"51108caf56034631afc07517591b6951","share-WINSERVER-SSEnt0101","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0101","","0","BUILTIN\Administrators","True",""
"bfd239a54d654c6aa2a7ba9d23eaf472","share-WINSERVER-SSEnt0102","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0102","","0","BUILTIN\Administrators","True",""
"4d1cfd4abaec4a6a8f281cafd911fd3a","share-WINSERVER-SSEnt0103","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0103","","0","BUILTIN\Administrators","True",""
"7d23ea1455ba48d8b812270cde09ae6e","share-WINSERVER-SSEnt0104","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0104","","0","BUILTIN\Administrators","True",""
"73d74540c2f74afb9692c6e9c6e728df","share-WINSERVER-SSEnt0105","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0105","","0","BUILTIN\Administrators","True",""
"e48727d1aa914b099d022c13b01e71c8","share-WINSERVER-SSEnt0106","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0106","","0","BUILTIN\Administrators","True",""
"cf94679f6f4a46a083038303287fe187","share-WINSERVER-SSEnt0107","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0107","","0","BUILTIN\Administrators","True",""
"c0fc9f3dcd0a43e286d288252a2d84c6","share-WINSERVER-SSEnt0108","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0108","","0","BUILTIN\Administrators","True",""
"1186bde4942e4bb2a153d9a86aeda79f","share-WINSERVER-SSEnt0109","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0109","","0","BUILTIN\Administrators","True",""
"538d49db589a4ba3a858b26b2699ac21","share-WINSERVER-SSEnt0110","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0110","","0","BUILTIN\Administrators","True",""
"3d2d8f5eedcb45949b9ea1fc4d41ad59","share-WINSERVER-SSEnt0111","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0111","","0","BUILTIN\Administrators","True",""
"ce359d2279944f499c00b5cddc4cb692","share-WINSERVER-SSEnt0112","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0112","","0","BUILTIN\Administrators","True",""
"8892fb0c80994e27922cd28033cda636","share-WINSERVER-SSEnt0113","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0113","","0","BUILTIN\Administrators","True",""
"38dc01ab586e4440b44ecc3c4589ae95","share-WINSERVER-SSEnt0114","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0114","","0","BUILTIN\Administrators","True",""
"efc05c195ada43b399661009d7c283c9","share-WINSERVER-SSEnt0115","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0115","","0","BUILTIN\Administrators","True",""
"0972763345954e58999cf9446acefd86","share-WINSERVER-SSEnt0116","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0116","","0","BUILTIN\Administrators","True",""
"378b0f89489d43feb8868ada100b8a33","share-WINSERVER-SSEnt0117","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0117","","0","BUILTIN\Administrators","True",""
"e50f4a55e7ea47518f8c460e88726dea","share-WINSERVER-SSEnt0118","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0118","","0","BUILTIN\Administrators","True",""
"55cb3c70f73f4aff9f2cd2a1b0ffee7e","share-WINSERVER-SSEnt0119","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0119","","0","BUILTIN\Administrators","True",""
"a284d306271a4b3fb1f8d943690c4a5a","share-WINSERVER-SSEnt0120","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0120","","0","BUILTIN\Administrators","True",""
"c30f4a7705354375be73bff4e4b1dd51","share-WINSERVER-SSEnt0121","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0121","","0","BUILTIN\Administrators","True",""
"8d971de662224153b564aa8b0f94173a","share-WINSERVER-SSEnt0122","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0122","","0","BUILTIN\Administrators","True",""
"769e30c5c4ad4198b9d6ffd10c5e59be","share-WINSERVER-SSEnt0123","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0123","","0","BUILTIN\Administrators","True",""
"34843d10b08447da8eea825c57d0fd00","share-WINSERVER-SSEnt0124","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0124","","0","BUILTIN\Administrators","True",""
"4d51edc98f174076a6a89fb704f49cdf","share-WINSERVER-SSEnt0125","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0125","","0","BUILTIN\Administrators","True",""
"3cf1c386c69b4b92ae82a7b9a1876f7b","share-WINSERVER-SSEnt0126","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0126","","0","BUILTIN\Administrators","True",""
"4fa52e254f8446ceb6a99eebdcff3feb","share-WINSERVER-SSEnt0127","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0127","","0","BUILTIN\Administrators","True",""
"f8be9f2f17e44916ab4aaa114114bd4e","share-WINSERVER-SSEnt0128","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0128","","0","BUILTIN\Administrators","True",""
"9dcd337201394f2f82ce305d74ed6547","share-WINSERVER-SSEnt0129","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0129","","0","BUILTIN\Administrators","True",""
"9ef309da95dc42f58939ea1e318d2ed5","share-WINSERVER-SSEnt0130","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0130","","0","BUILTIN\Administrators","True",""
"90684730b2f64319aed9fd5ba2943bde","share-WINSERVER-SSEnt0131","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0131","","0","BUILTIN\Administrators","True",""
"37c61100832c40aa80e75a5fdc939a4c","share-WINSERVER-SSEnt0132","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0132","","0","BUILTIN\Administrators","True",""
"af60a7aca0724c0f838f65f1f97f751b","share-WINSERVER-SSEnt0133","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0133","","0","BUILTIN\Administrators","True",""
"ce59d98c716e4410950f87bb108948cc","share-WINSERVER-SSEnt0134","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0134","","0","BUILTIN\Administrators","True",""
"c450f3d11e924faaade444c842873a84","share-WINSERVER-SSEnt0135","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0135","","0","BUILTIN\Administrators","True",""
"95a08857565447fbbf579516301e8bd2","share-WINSERVER-SSEnt0136","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0136","","0","BUILTIN\Administrators","True",""
"555fd73bea7c4326b762f99fb038ba51","share-WINSERVER-SSEnt0137","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0137","","0","BUILTIN\Administrators","True",""
"ae031bd2a1d84051ae0c92bd15610e58","share-WINSERVER-SSEnt0138","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0138","","0","BUILTIN\Administrators","True",""
"8ae3bf29b27e47e7b367a8352efafd83","share-WINSERVER-SSEnt0139","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0139","","0","BUILTIN\Administrators","True",""
"b21719f644aa44df99ee7c644ffa633f","share-WINSERVER-SSEnt0140","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0140","","0","BUILTIN\Administrators","True",""
"4e601b9e3b094e7c97b06c07e1db1a47","share-WINSERVER-SSEnt0141","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0141","","0","BUILTIN\Administrators","True",""
"66f2900e6b804ddfb03ae8c14e9b5c75","share-WINSERVER-SSEnt0142","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0142","","0","BUILTIN\Administrators","True",""
"f3b0442e1fb14bc2863b86a1a51efb1a","share-WINSERVER-SSEnt0143","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0143","","0","BUILTIN\Administrators","True",""
