"ItemId","ShareId","FullPath","Identity","Rights","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","Depth"
"1a19fc05d19941098fef2b00f158438b","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"1a19fc05d19941098fef2b00f158438b","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","1"
"1a19fc05d19941098fef2b00f158438b","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"1a19fc05d19941098fef2b00f158438b","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","1"
"1a19fc05d19941098fef2b00f158438b","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"a37ff4a73e2f4b079520bb27b47ca4db","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture01.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"a37ff4a73e2f4b079520bb27b47ca4db","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture01.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"a37ff4a73e2f4b079520bb27b47ca4db","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture01.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"a37ff4a73e2f4b079520bb27b47ca4db","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture01.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"a37ff4a73e2f4b079520bb27b47ca4db","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture01.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"2c75bae154bf4d53abe559bb1cde3388","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture02.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"2c75bae154bf4d53abe559bb1cde3388","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture02.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"2c75bae154bf4d53abe559bb1cde3388","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture02.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"2c75bae154bf4d53abe559bb1cde3388","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture02.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"2c75bae154bf4d53abe559bb1cde3388","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture02.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"1de22b5f75114abe8f3f6ab4c95d6128","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture03.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"1de22b5f75114abe8f3f6ab4c95d6128","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture03.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"1de22b5f75114abe8f3f6ab4c95d6128","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture03.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"1de22b5f75114abe8f3f6ab4c95d6128","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture03.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"1de22b5f75114abe8f3f6ab4c95d6128","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture03.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"ae548902fed640f2ad43019f848d4fc3","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture04.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"ae548902fed640f2ad43019f848d4fc3","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture04.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"ae548902fed640f2ad43019f848d4fc3","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture04.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"ae548902fed640f2ad43019f848d4fc3","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture04.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"ae548902fed640f2ad43019f848d4fc3","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture04.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"44ab3ba7809e48738f92009c0da71989","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects\sample.txt","LAB\SS-Eng-Readers","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"44ab3ba7809e48738f92009c0da71989","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects\sample.txt","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"44ab3ba7809e48738f92009c0da71989","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects\sample.txt","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"44ab3ba7809e48738f92009c0da71989","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects\sample.txt","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"44ab3ba7809e48738f92009c0da71989","share-WINSERVER-SSEngineering","C:\ShareSurferEnterpriseLab\Engineering\Projects\sample.txt","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","BUILTIN\Administrators","FullControl","Allow","True","None","None","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","0"
"75c3878320644210b30001fbe727e855","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","0"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","BUILTIN\Administrators","FullControl","Allow","True","None","None","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","1"
"98a26998baf84a9fb8afd0a5d4f8a19b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","1"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","BUILTIN\Administrators","FullControl","Allow","True","None","None","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","2"
"de94f10027f944e6b9fca6d7e38162af","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","2"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","BUILTIN\Administrators","FullControl","Allow","True","None","None","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","3"
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","3"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","BUILTIN\Administrators","FullControl","Allow","True","None","None","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","NT AUTHORITY\SYSTEM","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","NT AUTHORITY\Authenticated Users","Modify, Synchronize","Allow","True","None","None","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","NT AUTHORITY\Authenticated Users","0xFFFFFFFFE0010000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","BUILTIN\Users","ReadAndExecute, Synchronize","Allow","True","None","None","4"
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","BUILTIN\Users","0xFFFFFFFFA0000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","4"
"27301720f19643f48de7cafbffeeece5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","LAB\SS-ENT-0001-Editors","Modify, Synchronize","Allow","False","ContainerInherit,ObjectInherit","None","5"
"27301720f19643f48de7cafbffeeece5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","BUILTIN\Administrators","FullControl","Allow","True","None","None","5"
"27301720f19643f48de7cafbffeeece5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","BUILTIN\Administrators","0x10000000","Allow","True","ContainerInherit,ObjectInherit","InheritOnly","5"
"27301720f19643f48de7cafbffeeece5","share-WINSERVER-SSEnt0001","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","NT AUTHORITY\SYSTEM","FullControl","Allow","True","None","None","5"
