"ItemId","ShareId","ItemType","FullPath","RelativePath","Depth","Owner","InheritanceEnabled","InheritanceBrokenAt"
"7030440b396347b380c0ff194c905709","share-WINSERVER-SSEngineering","File","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture05.txt","EnterpriseEvidence\Fixture05.txt","2","BUILTIN\Administrators","True",""
"8a243447157b4275800562e7627bd0ce","share-WINSERVER-SSEngineering","File","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture06.txt","EnterpriseEvidence\Fixture06.txt","2","BUILTIN\Administrators","True",""
"1fc5eb94c7a440d5a0a3a8df22958e23","share-WINSERVER-SSEngineering","File","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture07.txt","EnterpriseEvidence\Fixture07.txt","2","BUILTIN\Administrators","True",""
"fd790d6c2ee34353baf60d9405a2a946","share-WINSERVER-SSEngineering","File","C:\ShareSurferEnterpriseLab\Engineering\EnterpriseEvidence\Fixture08.txt","EnterpriseEvidence\Fixture08.txt","2","BUILTIN\Administrators","True",""
"6b0f535720ec4414ba65a6d0c08da5d7","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02","Division02\Region02\Program02","3","BUILTIN\Administrators","True",""
"273ed164f6e44350963ef3d1372f5484","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03","Division03\Region03\Program03","3","BUILTIN\Administrators","True",""
"af25c0ef41c84f46b5171496635c538b","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02","Division02\Region02\Program02\Project02","4","BUILTIN\Administrators","True",""
"2182b0cf828044cdac83d9ac0b745395","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03","Division03\Region03\Program03\Project03","4","BUILTIN\Administrators","True",""
"27301720f19643f48de7cafbffeeece5","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02","Division02\Region02\Program02\Project02\Workstream02","5","BUILTIN\Administrators","True",""
"a3ee69b73fd549698bc9e9b31a4c2e10","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03","Division03\Region03\Program03\Project03\Workstream03","5","BUILTIN\Administrators","True",""
"6af867cd497748d49616149c52ae41a5","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01","Division02\Region02\Program02\Project02\Workstream02\Folder01","6","BUILTIN\Administrators","True",""
"132d45acf986433397b9399c8f342dc2","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02","Division02\Region02\Program02\Project02\Workstream02\Folder02","6","BUILTIN\Administrators","True",""
"b770925e4a274c71ac5453b6d28b3707","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03","Division02\Region02\Program02\Project02\Workstream02\Folder03","6","BUILTIN\Administrators","True",""
"0f342bf5ea094a3cac756d481e2445a0","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04","Division02\Region02\Program02\Project02\Workstream02\Folder04","6","BUILTIN\Administrators","True",""
"c97adcec1db648ffa76a407fda141c32","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05","Division02\Region02\Program02\Project02\Workstream02\Folder05","6","BUILTIN\Administrators","True",""
"e53dcafed8204bd39a04795bbb775baf","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06","Division02\Region02\Program02\Project02\Workstream02\Folder06","6","BUILTIN\Administrators","True",""
"65b228838d044309af4a59411425a6f1","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07","Division02\Region02\Program02\Project02\Workstream02\Folder07","6","BUILTIN\Administrators","True",""
"755eadea1ddd45d7ba4217dec591ce88","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08","Division02\Region02\Program02\Project02\Workstream02\Folder08","6","BUILTIN\Administrators","True",""
"8097126896884650b55b06a0168739e7","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder01","Division03\Region03\Program03\Project03\Workstream03\Folder01","6","BUILTIN\Administrators","True",""
"8ba82575978d482aa6fb514d0157735c","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder02","Division03\Region03\Program03\Project03\Workstream03\Folder02","6","BUILTIN\Administrators","True",""
"fbd0d0a5ee264d0ab1af273ad9866c1d","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder03","Division03\Region03\Program03\Project03\Workstream03\Folder03","6","BUILTIN\Administrators","True",""
"fd3cf7c92fd34182b6c5f057cd10c065","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder04","Division03\Region03\Program03\Project03\Workstream03\Folder04","6","BUILTIN\Administrators","True",""
"9fa26607a89145f1b6f79b4431fcc3e8","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder05","Division03\Region03\Program03\Project03\Workstream03\Folder05","6","BUILTIN\Administrators","True",""
"69778f62a67d4405a6857f84ed0b4a64","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder06","Division03\Region03\Program03\Project03\Workstream03\Folder06","6","BUILTIN\Administrators","True",""
"bc8f580fee6e4419a8f56add923ceb6d","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder07","Division03\Region03\Program03\Project03\Workstream03\Folder07","6","BUILTIN\Administrators","True",""
"94dab2d2434149199731b6a9057fdd47","share-WINSERVER-SSEnt0002","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder08","Division03\Region03\Program03\Project03\Workstream03\Folder08","6","BUILTIN\Administrators","True",""
"ebb33b470d5a418a813e05b4c5380289","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\sample.txt","Division02\Region02\Program02\Project02\Workstream02\sample.txt","6","BUILTIN\Administrators","True",""
"0c9d07e09d8c49539f2259edc50e212a","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\sample.txt","Division03\Region03\Program03\Project03\Workstream03\sample.txt","6","BUILTIN\Administrators","True",""
"5d0b84fb57a0422ca472e00f16cd94ae","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","Division02\Region02\Program02\Project02\Workstream02\Folder01\File01.txt","7","BUILTIN\Administrators","True",""
"30023c49377c4aa680ffee4ec29fcfdb","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","Division02\Region02\Program02\Project02\Workstream02\Folder02\File02.txt","7","BUILTIN\Administrators","True",""
"48faf2a7b0eb4dbb91288ef41cdb20a6","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","Division02\Region02\Program02\Project02\Workstream02\Folder03\File03.txt","7","BUILTIN\Administrators","True",""
"26281fe922984cdbb8fef12deddf998d","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","Division02\Region02\Program02\Project02\Workstream02\Folder04\File04.txt","7","BUILTIN\Administrators","True",""
"67a32a2048b8442780ef4c683c01b338","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","Division02\Region02\Program02\Project02\Workstream02\Folder05\File05.txt","7","BUILTIN\Administrators","True",""
"ebdead1c41a8455d8c122b7f5bc7cb1d","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","Division02\Region02\Program02\Project02\Workstream02\Folder06\File06.txt","7","BUILTIN\Administrators","True",""
"efbe2dd0fcf5427bbc4bd328199b64f3","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","Division02\Region02\Program02\Project02\Workstream02\Folder07\File07.txt","7","BUILTIN\Administrators","True",""
"226476f659de4512b95fdab5e09d8095","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","Division02\Region02\Program02\Project02\Workstream02\Folder08\File08.txt","7","BUILTIN\Administrators","True",""
"c52131dc2c0042b4a02d25302e230496","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder01\File01.txt","Division03\Region03\Program03\Project03\Workstream03\Folder01\File01.txt","7","BUILTIN\Administrators","True",""
"2cc05095e5474a1da8c74ac275dd841d","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder02\File02.txt","Division03\Region03\Program03\Project03\Workstream03\Folder02\File02.txt","7","BUILTIN\Administrators","True",""
"fc4123b2ad0b4987b4ba37129f63b26a","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder03\File03.txt","Division03\Region03\Program03\Project03\Workstream03\Folder03\File03.txt","7","BUILTIN\Administrators","True",""
"191af6a0aebe49c2ac0a21a94eedb380","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder04\File04.txt","Division03\Region03\Program03\Project03\Workstream03\Folder04\File04.txt","7","BUILTIN\Administrators","True",""
"66384660aa9542e58d740aa9569227b3","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder05\File05.txt","Division03\Region03\Program03\Project03\Workstream03\Folder05\File05.txt","7","BUILTIN\Administrators","True",""
"448b2ee01c2f46a88003efa29e9394b1","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder06\File06.txt","Division03\Region03\Program03\Project03\Workstream03\Folder06\File06.txt","7","BUILTIN\Administrators","True",""
"84514f29e0fe4f52a5197ff4ceb8f137","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder07\File07.txt","Division03\Region03\Program03\Project03\Workstream03\Folder07\File07.txt","7","BUILTIN\Administrators","True",""
"3f7b0dc23f1044eeb43be36c52e0fb80","share-WINSERVER-SSEnt0002","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0002\Division03\Region03\Program03\Project03\Workstream03\Folder08\File08.txt","Division03\Region03\Program03\Project03\Workstream03\Folder08\File08.txt","7","BUILTIN\Administrators","True",""
"37bc3a475720485d9ceeecd5cb9736cd","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL","6","BUILTIN\Administrators","True",""
"6968a0518de744c39888123677acb2d8","share-WINSERVER-SSEnt0001","Directory","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","7","BUILTIN\Administrators","True",""
"f98ab3e097914a0782976e998722f68d","share-WINSERVER-SSEnt0001","File","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM\sample.txt","8","BUILTIN\Administrators","True",""
